#,time(s),count A,count B,count C,count D
1038,5.19,6,23,,
1039,5.195,5,24,,
1040,5.2,5,26,,
1041,5.205,4,28,,
1042,5.21,4,29,,
1043,5.215,4,30,,
1044,5.22,4,32,,
1045,5.225,3,33,,
1046,5.23,3,34,,
1047,5.235,2,35,,
1048,5.24,2,36,,
1049,5.245,2,38,,
1050,5.25,2,39,,
1051,5.255,1,40,,
1052,5.26,1,41,,
1053,5.265,0,42,,
1054,5.27,0,43,,
1055,5.275,0,44,,
1056,5.28,0,44,,
1057,5.285,-1,45,,
1058,5.29,-1,46,,
1059,5.295,-2,47,,
1060,5.3,-2,48,,
1061,5.305,-2,48,,
1062,5.31,-2,49,,
1063,5.315,-3,49,,
1064,5.32,-3,50,,
1065,5.325,-3,50,,
1066,5.33,-4,50,,
1067,5.335,-4,51,,
1068,5.34,-4,51,,
1069,5.345,-4,51,,
1070,5.35,-4,52,,
1071,5.355,-5,52,,
1072,5.36,-5,52,,
1073,5.365,-5,52,,
1074,5.37,-5,52,,
1075,5.375,-6,51,,
