#,time(s),count A,count B,count C,count D
890,4.45,18,2,,
891,4.455,17,2,,
892,4.46,16,0,,
893,4.465,16,0,,
894,4.47,14,-1,,
895,4.475,14,-2,,
896,4.48,12,-3,,
897,4.485,12,-4,,
898,4.49,11,-4,,
899,4.495,10,-5,,
900,4.5,9,-6,,
901,4.505,8,-7,,
902,4.51,7,-8,,
903,4.515,6,-8,,
904,4.52,5,-9,,
905,4.525,4,-10,,
906,4.53,3,-10,,
907,4.535,2,-11,,
908,4.54,1,-12,,
909,4.545,0,-13,,
910,4.55,-1,-14,,
911,4.555,-2,-14,,
912,4.56,-3,-15,,
913,4.565,-4,-16,,
914,4.57,-5,-16,,
915,4.575,-6,-17,,
916,4.58,-7,-18,,
917,4.585,-8,-18,,
918,4.59,-9,-19,,
919,4.595,-10,-20,,
920,4.6,-11,-21,,
921,4.605,-12,-21,,
922,4.61,-13,-22,,
923,4.615,-14,-23,,
924,4.62,-14,-23,,
925,4.625,-16,-24,,
926,4.63,-16,-24,,
927,4.635,-17,-25,,
928,4.64,-18,-26,,
929,4.645,-19,-26,,
930,4.65,-20,-27,,
931,4.655,-20,-28,,
932,4.66,-22,-28,,
933,4.665,-22,-28,,
934,4.67,-23,-29,,
935,4.675,-24,-30,,
936,4.68,-24,-30,,
937,4.685,-25,-31,,
938,4.69,-26,-31,,
939,4.695,-26,-32,,
940,4.7,-27,-32,,
941,4.705,-28,-33,,
942,4.71,-28,-33,,
943,4.715,-29,-34,,
944,4.72,-30,-34,,
945,4.725,-30,-34,,
946,4.73,-31,-35,,
947,4.735,-32,-35,,
948,4.74,-32,-36,,
949,4.745,-32,-36,,
950,4.75,-33,-36,,
951,4.755,-34,-37,,
952,4.76,-34,-37,,
953,4.765,-34,-37,,
954,4.77,-35,-38,,
955,4.775,-35,-38,,
956,4.78,-36,-38,,
957,4.785,-36,-38,,
958,4.79,-36,-38,,
959,4.795,-36,-39,,
960,4.8,-36,-39,,
961,4.805,-37,-39,,
962,4.81,-37,-40,,
963,4.815,-37,-40,,
964,4.82,-38,-40,,
965,4.825,-38,-40,,
966,4.83,-38,-40,,
967,4.835,-38,-40,,
968,4.84,-38,-40,,
969,4.845,-38,-40,,
970,4.85,-38,-40,,
971,4.855,-38,-40,,
972,4.86,-38,-40,,
973,4.865,-38,-40,,
974,4.87,-38,-40,,
975,4.875,-38,-40,,
976,4.88,-38,-40,,
977,4.885,-38,-40,,
978,4.89,-37,-40,,
