#,time(s),count A,count B,count C,count D
866,4.33,-60,-80,,
867,4.335,-61,-79,,
868,4.34,-62,-78,,
869,4.345,-63,-77,,
870,4.35,-64,-76,,
871,4.355,-65,-76,,
872,4.36,-66,-75,,
873,4.365,-66,-74,,
874,4.37,-67,-73,,
875,4.375,-68,-72,,
876,4.38,-69,-71,,
877,4.385,-69,-70,,
878,4.39,-70,-69,,
879,4.395,-71,-68,,
880,4.4,-71,-66,,
881,4.405,-72,-65,,
882,4.41,-72,-64,,
883,4.415,-73,-63,,
884,4.42,-73,-62,,
885,4.425,-74,-60,,
886,4.43,-74,-59,,
887,4.435,-74,-58,,
888,4.44,-74,-57,,
889,4.445,-75,-56,,
890,4.45,-75,-54,,
891,4.455,-75,-53,,
892,4.46,-75,-52,,
893,4.465,-75,-50,,
894,4.47,-75,-49,,
895,4.475,-75,-48,,
896,4.48,-75,-46,,
897,4.485,-74,-45,,
898,4.49,-74,-44,,
899,4.495,-74,-42,,
900,4.5,-74,-41,,
901,4.505,-73,-39,,
902,4.51,-73,-38,,
903,4.515,-72,-36,,
904,4.52,-72,-35,,
905,4.525,-71,-34,,
906,4.53,-70,-32,,
907,4.535,-70,-31,,
908,4.54,-69,-30,,
909,4.545,-68,-28,,
910,4.55,-68,-27,,
911,4.555,-66,-26,,
912,4.56,-66,-25,,
913,4.565,-64,-24,,
914,4.57,-64,-22,,
915,4.575,-62,-21,,
916,4.58,-61,-20,,
917,4.585,-60,-18,,
918,4.59,-58,-17,,
919,4.595,-57,-16,,
920,4.6,-56,-15,,
921,4.605,-54,-14,,
922,4.61,-53,-12,,
923,4.615,-51,-12,,
924,4.62,-50,-10,,
925,4.625,-48,-9,,
926,4.63,-46,-8,,
927,4.635,-45,-7,,
928,4.64,-43,-6,,
929,4.645,-41,-5,,
930,4.65,-40,-4,,
931,4.655,-38,-3,,
932,4.66,-36,-2,,
933,4.665,-34,-1,,
934,4.67,-32,0,,
935,4.675,-30,1,,
936,4.68,-28,2,,
937,4.685,-26,3,,
938,4.69,-24,4,,
939,4.695,-22,4,,
940,4.7,-20,5,,
941,4.705,-17,6,,
942,4.71,-15,7,,
943,4.715,-13,8,,
944,4.72,-10,8,,
945,4.725,-8,9,,
946,4.73,-6,10,,
947,4.735,-4,11,,
948,4.74,-2,12,,
949,4.745,0,12,,
950,4.75,3,13,,
951,4.755,5,14,,
952,4.76,7,14,,
953,4.765,10,15,,
954,4.77,12,16,,
955,4.775,14,16,,
956,4.78,16,17,,
957,4.785,19,18,,
958,4.79,21,18,,
959,4.795,23,19,,
960,4.8,26,20,,
961,4.805,28,20,,
962,4.81,30,21,,
963,4.815,32,22,,
964,4.82,34,22,,
965,4.825,36,23,,
966,4.83,38,24,,
967,4.835,40,24,,
968,4.84,42,24,,
969,4.845,44,25,,
970,4.85,46,26,,
971,4.855,48,26,,
972,4.86,50,27,,
973,4.865,52,28,,
974,4.87,54,28,,
975,4.875,56,28,,
976,4.88,58,29,,
977,4.885,60,30,,
978,4.89,61,30,,
979,4.895,63,31,,
980,4.9,64,32,,
981,4.905,66,32,,
982,4.91,68,33,,
983,4.915,69,33,,
984,4.92,70,34,,
985,4.925,72,34,,
986,4.93,73,35,,
987,4.935,74,36,,
988,4.94,75,36,,
989,4.945,76,37,,
990,4.95,78,37,,
991,4.955,78,38,,
992,4.96,79,38,,
993,4.965,80,39,,
994,4.97,81,40,,
995,4.975,82,40,,
996,4.98,82,41,,
997,4.985,83,41,,
998,4.99,84,42,,
999,4.995,84,42,,
1000,5,84,43,,
1001,5.005,85,44,,
1002,5.01,86,44,,
1003,5.015,86,45,,
1004,5.02,86,45,,
1005,5.025,86,46,,
1006,5.03,86,46,,
1007,5.035,86,47,,
1008,5.04,86,48,,
1009,5.045,86,48,,
1010,5.05,86,48,,
1011,5.055,86,49,,
1012,5.06,85,50,,
1013,5.065,85,50,,
1014,5.07,84,50,,
1015,5.075,84,51,,
1016,5.08,83,51,,
1017,5.085,83,52,,
1018,5.09,82,52,,
1019,5.095,82,52,,
1020,5.1,81,53,,
1021,5.105,80,53,,
1022,5.11,79,54,,
1023,5.115,78,54,,
1024,5.12,77,54,,
1025,5.125,76,55,,
1026,5.13,75,55,,
1027,5.135,74,55,,
1028,5.14,73,55,,
1029,5.145,72,56,,
1030,5.15,70,56,,
1031,5.155,69,56,,
1032,5.16,68,56,,
1033,5.165,66,56,,
1034,5.17,65,56,,
1035,5.175,64,56,,
1036,5.18,62,56,,
1037,5.185,61,56,,
1038,5.19,59,56,,
1039,5.195,58,56,,
1040,5.2,56,56,,
1041,5.205,54,56,,
1042,5.21,53,56,,
1043,5.215,51,55,,
1044,5.22,50,55,,
1045,5.225,48,55,,
1046,5.23,46,54,,
1047,5.235,44,54,,
1048,5.24,42,54,,
1049,5.245,41,53,,
1050,5.25,39,53,,
1051,5.255,37,52,,
1052,5.26,36,52,,
1053,5.265,34,51,,
1054,5.27,32,50,,
